sample_id,situation,selected_low,dimension_coverage,bleu_first_person,bleu_third_person_mean_reference,bleu_third_person_best_reference,bleu_mean_reference_uplift,bleu_best_reference_uplift,rouge-1_first_person,rouge-1_third_person_mean_reference,rouge-1_third_person_best_reference,rouge-1_mean_reference_uplift,rouge-1_best_reference_uplift,rouge-2_first_person,rouge-2_third_person_mean_reference,rouge-2_third_person_best_reference,rouge-2_mean_reference_uplift,rouge-2_best_reference_uplift,rouge-l_first_person,rouge-l_third_person_mean_reference,rouge-l_third_person_best_reference,rouge-l_mean_reference_uplift,rouge-l_best_reference_uplift,bertscore_first_person,bertscore_third_person_mean_reference,bertscore_third_person_best_reference,bertscore_mean_reference_uplift,bertscore_best_reference_uplift
5be1fe1eca095c0001ba077a_20260224_194716_699dfd18,"My friend insisted that I go visit her, so I agreed and started walking to her place. It's quite far, about an hour's walk. When I was almost there, she texted me saying she was going to sleep and suggested we meet next time. I was very upset and walked back home. I didn't text her back because I was upset that she just changed her mind, knowing that I had been walking a long distance already. It left me feeling like she doesn't appreciate me or respect me. Now, I've got trust issues about my friend.",False,1.0,0.09422994174909209,0.003954144926514718,0.01977072463257359,-0.09027579682257737,-0.0744592171165185,0.3598032200357782,0.21419872403593915,0.3366505135785228,-0.14560449599983905,-0.023152706457255368,0.1994608929846268,0.05240503321562895,0.13420529526364536,-0.14705585976899785,-0.06525559772098144,0.2986098688133572,0.1573161738446305,0.244819267411501,-0.1412936949687267,-0.05379060140185621,0.8955760478973389,0.8717256522178649,0.8909545540809631,-0.023850395679474,-0.004621493816375777
5c3cb9759883d4000141f800_20260305_223557_69aa00fc,"I was informed that a work colleague had passed away suddenly. I had been speaking to him just the other week and he seemed very well. Initially, I was shocked when I found out. It made me think of all the times we’d spent working together, and I felt sad. I felt a mixture of great memories but also a reminder that we shouldn’t take anything for granted; life is precious. I also had thoughts of his family and how they must be affected by this news.",True,1.0,0.0,0.0031931955962692287,0.015965977981346142,0.0031931955962692287,0.015965977981346142,0.19033880820637866,0.22237413743780254,0.341536444173361,0.03203532923142388,0.15119763596698232,0.024073209020944213,0.055979945570786525,0.12011756102362366,0.031906736549842316,0.09604435200267944,0.12934944196352613,0.16381836205738104,0.2656806408279139,0.03446892009385491,0.1363311988643878,0.8675567388534546,0.8831653475761414,0.9076391696929932,0.015608608722686768,0.04008243083953855
5c49a4c1c41b2a0001840033_20260306_152850_69aaf15c,"I went to a gig, and when a certain song was played, I got emotional because of the personal meaning it has for me. I was thinking of the person the song reminds me of, and this made me upset but also comforted. Overall, I felt very touched by it and always will. I was focused on myself and the singer.",False,1.0,0.05791871921583822,0.02414610599694152,0.08493707522453411,-0.0337726132188967,0.02701835600869589,0.40166662506863676,0.2426403690408728,0.37093794293017374,-0.15902625602776396,-0.030728682138463026,0.1522559751022749,0.06599442550442398,0.14101724093892873,-0.08626154959785091,-0.01123873416334617,0.30674741537574113,0.16761469640693263,0.2607596669116573,-0.1391327189688085,-0.04598774846408382,0.906399953365326,0.8849939346313477,0.9043126821517944,-0.021406018733978294,-0.002087271213531583
5d8cef3c28e183001a335ab0_20260221_200716_699a0e28,"I had to go to an urgent care treatment centre because I felt very poorly and was worried about my health. I was having heart palpitations, and my GP was concerned. I felt very emotional because I was worried and felt so unwell, and I didn't know what was wrong with me. I just wanted to feel better. But after seeing the nurse at the treatment centre, I felt distressed and upset because it seemed like my health concerns were dismissed.",False,1.0,0.08007044668177732,0.006232499284742455,0.03116249642371227,-0.07383794739703486,-0.04890795025806505,0.3197150390957929,0.2593772378578638,0.3508145569504596,-0.06033780123792909,0.03109951785466669,0.13595315833006832,0.053781816760923175,0.10478128120095294,-0.08217134156914516,-0.031171877129115386,0.25699116627521795,0.18538525144182896,0.2539565826330532,-0.07160591483338899,-0.0030345836421647454,0.8993734359741211,0.8824264287948609,0.8967682600021363,-0.01694700717926023,-0.002605175971984841
5d9b7c7efaa2860364b16476_20260226_151702_69a05fe9,"Last week, I lost my very close friend who had been suffering from a lot of diseases. After a few days, he reached the end of his life. I think life is nothing but a journey, and we need to be ready to say bye. This situation left me feeling like nothing is permanent.",False,1.0,0.07611039194701721,0.0,0.0,-0.07611039194701721,-0.07611039194701721,0.3210172568779126,0.2011324052326715,0.31767484997272233,-0.1198848516452411,-0.003342406905190276,0.14777322929504683,0.04856018122466245,0.11558663558663558,-0.09921304807038438,-0.032186593708411246,0.2947877486811913,0.16682372519559974,0.2611956802063185,-0.12796402348559155,-0.03359206847487278,0.8984394669532776,0.8814481854438784,0.9057272434234619,-0.016991281509399214,0.007287776470184304
5e6ce118673e50000c303890_20260227_200304_69a1f5eb,"I went away for a few days with my family, and it was an emotionally positive experience. I wanted to escape from work and other commitments that have been emotionally draining. For those few days, I felt like there was nothing to worry about, just enjoy the moment. The clean, clear air and the area we were at was quiet and isolated. We were the only people for miles.",False,1.0,0.0,0.017086983889497285,0.06570364441210404,0.017086983889497285,0.06570364441210404,0.29914630404559084,0.2132901972051696,0.31495968084203374,-0.08585610684042125,0.0158133767964429,0.08943293399107352,0.06981104545197783,0.14145412758323478,-0.01962188853909569,0.05202119359216126,0.242764817369574,0.17462098410725707,0.2720295390883626,-0.06814383326231693,0.029264721718788578,0.8935851693153382,0.8895249581336975,0.9084581732749939,-0.004060211181640683,0.01487300395965574
5e94b43203807b339eef4947_20260306_164804_69ab0342,"I was trying to be nice to my daughter and connect with her by engaging in a conversation, asking what she wanted for dinner. Instead of responding, she was remote and rude to me, and then I got a page full of error messages. This situation left me feeling frustrated and a bit sad. It's important to me because this keeps happening, although there are other times when she's lovely and excitable.",False,1.0,0.023039851613516307,0.016812699827740914,0.07654265917772171,-0.006227151785775393,0.053502807564205404,0.26182550451207165,0.261887240443313,0.36166516511344093,6.1735931241369e-05,0.09983966060136928,0.10749820642326688,0.09272758105674145,0.21047519408809728,-0.01477062536652543,0.1029769876648304,0.20984299282806745,0.21221610535245686,0.3172413723025514,0.0023731125243894036,0.10739837947448394,0.8882619857788085,0.8934238743782045,0.9171128630638122,0.005161888599395925,0.028850877285003684
5eb0598b718c920e386736cd_20260305_204627_69a9e9e4,"Scenario: I recently received a pay raise at my job. I felt the urge to share the news with someone because it made me happy. The raise brought a sense of relief, especially with the rising costs of living, as it will be a significant help. However, it also made me feel like I need to demonstrate my value even more at work.",False,1.0,0.0522223996609817,0.009955037549497203,0.049775187747486016,-0.0422673621114845,-0.0024472119134956866,0.22349172624915506,0.22277343851136985,0.3148166884914386,-0.0007182877377852059,0.09132496224228356,0.09123352165725046,0.04014405904308712,0.1287161612743008,-0.05108946261416334,0.03748263961705034,0.16166338786274204,0.1664200206690829,0.24896423986796257,0.004756632806340866,0.08730085200522053,0.8883383870124817,0.8774075651168823,0.8998173236846924,-0.010930821895599352,0.011478936672210671
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",False,1.0,0.043900078923075056,0.018980581872297668,0.05461687305219286,-0.024919497050777388,0.010716794129117801,0.2457718607018904,0.23323563359047084,0.3124567104431172,-0.012536227111419551,0.06668484974122679,0.0723325306911933,0.045563555021714455,0.11081417638280384,-0.026768975669478848,0.03848164569161054,0.18600155045827577,0.17515716302906797,0.2322148789555018,-0.010844387429207791,0.046213328497226036,0.8836493611335754,0.8827735447883607,0.8959917664527893,-0.0008758163452147194,0.012342405319213934
5fbea874041324074f0c3171_20260226_182654_69a08f08,"I was having such a lovely day and just wanted to relax and have a peaceful time at home. But my brother started shouting and slamming doors, which made the environment in the house really bad. I don't talk to him, so there was nothing I could do except stay in my room until he finished having his tantrum. The situation left me feeling really upset because all I wanted was some peace. I was also pretty angry at him for disturbing my peace. I ended up calling my mum to complain about his behavior, and I guess he heard me on the phone because he soon stopped.",False,1.0,0.08767229078584123,0.006593193578173802,0.016625131470499446,-0.08107909720766743,-0.07104715931534178,0.3912620227270318,0.2423719882547341,0.3346915676287493,-0.1488900344722977,-0.05657045509828251,0.15298057993439415,0.048682599418832295,0.10837972197026471,-0.10429798051556186,-0.04460085796412944,0.35029716612826683,0.18423703915282763,0.27767973856209155,-0.1660601269754392,-0.07261742756617529,0.9074771165847778,0.8854549789428712,0.9044985413551331,-0.022022137641906636,-0.002978575229644731
5ff07b5ee7a1d23e719e421e_20260227_145116_69a1ad7e,"I went and sat with my baby brother, who is 64, while he had his chemo treatment. I'm very sad that he has to go through this, and it doesn't look like his chances are very good, but he's a fighter. I sat with him for 2 hours, and he and all the other chemo patients in the room were talking and having a good time joking about their situation. It was uplifting, but also sad. I was trying to give him moral support. It left me feeling sad for all the people that have to go through this type of thing. It also made me feel glad that I could be there for him, especially since his wife died a few years ago and I didn't want him to be alone. Just being there to support him was important to me.",False,1.0,0.04239354448222966,0.004933310505254535,0.013578623174902885,-0.03746023397697512,-0.028814921307326772,0.2820692770842642,0.23384463849285977,0.41714037000858706,-0.04822463859140444,0.13507109292432284,0.11430133161384973,0.054792913760580444,0.1198362216707531,-0.05950841785326928,0.0055348900569033715,0.21959538414395924,0.15712588828348473,0.2549935780943533,-0.06246949586047451,0.03539819395039406,0.8782435297966004,0.868262300491333,0.899208915233612,-0.009981229305267347,0.020965385437011652
600a878fa6fbbf1ba60bea36_20260307_160805_69ac4a7f,"My father had collapsed and was taken to the hospital to be checked out. I was really anxious because I didn't know what had happened or how serious his condition was. I was comforted by my boyfriend, who was very understanding of the situation and how I was feeling. I wanted to get some news from the hospital on my father's condition, but initially, I couldn't get through to other family members to find out more. It was important to me to ensure the other members of the family were OK too, especially my Mum.",False,1.0,0.0,0.01427424821924771,0.05621428400768286,0.01427424821924771,0.05621428400768286,0.3560351363217552,0.2549024992865393,0.39024876069211045,-0.10113263703521591,0.034213624370355245,0.0917530745116952,0.07526857049588212,0.19721122829192506,-0.016484504015813084,0.10545815378022985,0.2038658302053638,0.19360827497030555,0.3175373108378034,-0.010257555235058252,0.11367148063243959,0.8941159844398499,0.8872971820831299,0.9135255455970764,-0.006818802356719944,0.019409561157226585
604075b84fd86b284480eaa9_20260301_191339_69a48e64,"I'm struggling with my financial situation due to health issues, and it's causing me a lot of stress to pay the high price of my health insurance. My partner's benefit check also got delayed, which has added more stress, making it difficult to manage. I've been feeling very sad, anxious, and stressed out trying to afford basic necessities to live, and it's caused me a lot of pain and exhaustion. I'm trying to find any way that I can to make more money and support my partner and myself. It's been a challenging road, and I need more money to feel okay. The situation has left me feeling sad, anxious, stressed, and exhausted, and I also feel some shame. It's important to me that my partner and I have enough money to survive.",False,1.0,0.0,0.010806465780358505,0.04102376798257822,0.010806465780358505,0.04102376798257822,0.28021138984379795,0.24165140105835947,0.3428105955850965,-0.03855998878543848,0.06259920574129857,0.04678305175761366,0.035031825060918384,0.0983721350071652,-0.011751226696695274,0.05158908324955154,0.21421272900642743,0.15672957911382984,0.24699118863592545,-0.05748314989259759,0.03277845962949802,0.888301682472229,0.8829183626174928,0.8998741626739502,-0.005383319854736168,0.011572480201721191
60e25008f1ecf0be303353bb_20260228_165505_69a31c2f,My first son moved out of the house and into his own place. I'm really excited for him because it's a great opportunity for growth. I'm feeling proud of him. I also need to make sure his mom and my other son are okay with the change and adapt well.,False,1.0,0.0,0.007926949138949108,0.03428970654706986,0.007926949138949108,0.03428970654706986,0.17287252301451084,0.237815092388668,0.32350388898114146,0.06494256937415716,0.15063136596663063,0.014039408866995073,0.05356374129332655,0.13277915701515022,0.03952433242633148,0.11873974814815515,0.1288495345087637,0.17839928550585443,0.28971389405845527,0.04954975099709072,0.16086435954969155,0.879413390159607,0.88415753364563,0.9014432787895202,0.004744143486023034,0.022029888629913286
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",True,1.0,0.0,0.019841334116803267,0.0873482263439827,0.019841334116803267,0.0873482263439827,0.2271223760173764,0.2539218844194534,0.3746669996669996,0.02679950840207701,0.14754462364962323,0.029096427868806386,0.06854232162271742,0.15111053843254907,0.03944589375391104,0.12201411056374269,0.1435375873902326,0.17610780095627604,0.2626063867482632,0.03257021356604345,0.11906879935803061,0.8655900478363037,0.8763672447204589,0.8952453374862671,0.010777196884155238,0.029655289649963446
62f18c2d37a5f255f351b61d_20260301_155946_69a45f74,"My father died, and it was a moment that brought up a lot of emotions for me. We had a very complicated relationship over the years, and I found myself wanting answers that nobody could really give me—not even him. Sometimes, I felt almost void of anything, and then there would be a rush of sadness or a rush of joy. What mattered most to me was that at the end of his life, I forgave him, and we had the relationship that we deserved.",True,1.0,0.060409909056894015,0.002162185524598214,0.01081092762299107,-0.0582477235322958,-0.04959898143390294,0.2694250436280225,0.21520420514915287,0.2905543797969986,-0.05422083847886963,0.02112933616897611,0.11308054821613438,0.048505439284331375,0.07451731985936601,-0.064575108931803,-0.03856322835676837,0.18125357949093115,0.16745108452755467,0.21726331177934885,-0.013802494963376488,0.036009732288417695,0.875888442993164,0.8770619320869446,0.8889626502990723,0.0011734890937805664,0.013074207305908248
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",False,1.0,0.01886534846310913,0.012593458527085127,0.04135849328286985,-0.006271889936024004,0.022493144819760717,0.28489828026133623,0.24109089779207377,0.34085127714987284,-0.04380738246926247,0.05595299688853661,0.05603238866396761,0.06474662356509274,0.14525914401594472,0.008714234901125127,0.0892267553519771,0.16837866288316533,0.18074050602800235,0.2550215875824014,0.012361843144837015,0.08664292469923607,0.8855553507804871,0.8835098409652711,0.8996950507164001,-0.0020455098152160067,0.01413969993591302
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",True,1.0,0.0,0.002133747996496211,0.010668739982481055,0.002133747996496211,0.010668739982481055,0.22948946049119293,0.1717476339660472,0.269470371851156,-0.05774182652514573,0.039980911359963095,0.04154287009926211,0.03804514388111942,0.09466218913354948,-0.003497726218142691,0.05311931903428738,0.13725787715600607,0.12412298214935062,0.18950077278130814,-0.013134895006655448,0.05224289562530207,0.8572573065757751,0.8635182428359987,0.879945969581604,0.006260936260223504,0.022688663005828835
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,"I volunteer at a pony charity that helps young people with learning disabilities experience riding. Recently, someone cut the fences, and the ponies escaped. We managed to retrieve them, but they had puncture wounds and were clearly traumatized. Now, the ponies need time to rest and heal, which means the children are missing out on this valuable experience. We have to cover the vet bills and repair the fences, so we've all come together to help the ponies recover and fix the damage. It's really sad to see the ponies and the children affected like this, but I'm relieved it wasn't worse, like a car accident involving the loose ponies.",True,1.0,0.0,0.023832681909748958,0.11916340954874476,0.023832681909748958,0.11916340954874476,0.13180833854028468,0.2317922412449293,0.41004843713595507,0.09998390270464463,0.2782400985956704,0.026552634357512407,0.06062220494475079,0.1948974709501025,0.03406957058723838,0.1683448365925901,0.10077861754728339,0.18414655744472933,0.3081022898669958,0.08336793989744594,0.20732367231971238,0.8647616624832153,0.8766914463043213,0.8958134770393371,0.011929783821105988,0.031051814556121826
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,"I visited my daughter's house and saw the grandkids. We hugged, and I noticed how quickly they are growing up. I wanted to spend time with my family and feel connected, and I also wanted to see the kids and catch up. I felt happy and a little sad at the same time, which I don't know why. I also felt content and a bit aware of how fast time is passing. I don't take these moments for granted. I want to be present when I'm with them.",False,1.0,0.022829266377380655,0.010162131927015924,0.03579400952921118,-0.012667134450364732,0.012964743151830528,0.26972432482945524,0.24034529818374972,0.3417813813879488,-0.02937902664570552,0.07205705655849354,0.10779833937152679,0.07034286640343954,0.14782293977209232,-0.03745547296808725,0.04002460040056553,0.25829575340088373,0.20205120113736835,0.3117933311129867,-0.05624455226351538,0.05349757771210295,0.8919840931892395,0.8885794544219972,0.9155915021896363,-0.003404638767242396,0.023607409000396706
652c5f38cf13042034313b91_20260226_204758_69a0addb,"I got into a disagreement with my boss at work. We had different views on why we weren't hitting our numbers or getting the results we wanted. I was trying to explain things from my point of view, hoping he'd understand that we were short-staffed during certain times and overstaffed when it wasn't necessary. I suggested changing the scheduling, but he didn't like that idea. It made me feel upset and angry because I really wanted him to see my perspective, but he didn't take me seriously. What's important to me is that I held my ground. Normally, I cave in and just accept things, but this time I was much more direct.",False,1.0,0.02613385168321502,0.005172800067822024,0.02586400033911012,-0.020961051615392995,-0.00026985134410489886,0.309156469605386,0.20337708126614834,0.299563464589916,-0.10577938833923767,-0.009593005015470002,0.08439631233644064,0.07143409840376604,0.15143063836264228,-0.012962213932674604,0.06703432602620164,0.22453705565160673,0.17460353945019486,0.26310724896191995,-0.04993351620141187,0.03857019331031322,0.8819854855537415,0.8880194807052613,0.9079704999923706,0.006033995151519811,0.025985014438629106
655fb104e3d55d460e274ddf_20260228_215919_69a362e2,"One of my roommates ate my food, and this time it was my entire box of Quaker oatmeal. I wanted to take that particular food to work because it's easy to just heat up and go. I was upset and ended up being hangry since I didn't have money to buy food. I have a lot of roommates, and I was frustrated because they could have just asked for some instead of stealing.",True,1.0,0.0,0.00403560155214117,0.02017800776070585,0.00403560155214117,0.02017800776070585,0.19242880207096208,0.22123954429410256,0.3118663490954211,0.02881074222314048,0.11943754702445902,0.022829131652661067,0.029587346332797963,0.07246954181841814,0.006758214680136897,0.04964041016575707,0.14768112140395812,0.16052796405361006,0.21757863247863246,0.01284684264965194,0.06989751107467435,0.8657314062118531,0.8711062002182007,0.8937438607215882,0.005374794006347661,0.028012454509735107
