sample_id,dimension,annotator_id,third_person_reference,bleu,rouge-1,rouge-2,rouge-l,bertscore
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,congruence,5bd1f39314315c0001cf917a,It made me feel sad and angry.,0.0,0.2285714285714286,0.06060606060606061,0.17142857142857143,0.8781959414482117
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,congruence,5cf5497696cde00015bc3ce7,"This situation has hurt me, it has hindered my ability to help people.",0.0,0.1951219512195122,0.0,0.14634146341463414,0.8792032599449158
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,congruence,5e35373e1ddb124e6c306747,"The situation hasn't necessarily hurt me personally, apart from the worry and distress of seeing the trauma it has and will cause. There was a lot of relief that at least none of the ponies were killed or more seriously hurt though.",0.0,0.25352112676056343,0.057971014492753624,0.16901408450704225,0.8792026042938232
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,congruence,6151e479b4ee16668948c7f2,This situation made me feel sad and wondering how this could possibly happen?,0.0,0.14634146341463414,0.05128205128205128,0.0975609756097561,0.8673672676086426
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,congruence,6769cb4f6aa7227a05a25d3f,"It was hard to see. Watching the ponies hurt and knowing the children were missing out on something that means so much to them, that stung. On top of that, the cost and repairs added a layer of stress that was not easy to carry.",0.0,0.2191780821917808,0.028169014084507043,0.1917808219178082,0.8791011571884155
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,accountability,5bd1f39314315c0001cf917a,Whoever cut the fences.,0.0,0.0625,0.0,0.0625,0.8797286152839661
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,accountability,5cf5497696cde00015bc3ce7,The most responsible is the person/persons who cut the fence.,0.0,0.30769230769230765,0.10810810810810811,0.25641025641025644,0.8789938688278198
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,accountability,5e35373e1ddb124e6c306747,"I think 99.9% of the responsibility lies with whatever person, or people, decided to commit such a horrible act. I wonder if the charity could have done more to prevent it with better security. It's sad to think that way but maybe they should have anticipated that this could happen.",0.0,0.1,0.0,0.1,0.8641695380210876
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,accountability,6151e479b4ee16668948c7f2,May be the fence was not strong enough? Or insufficient supervision of the animals?,0.0,0.19047619047619047,0.05,0.14285714285714285,0.8610758781433105
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,accountability,6769cb4f6aa7227a05a25d3f,Whoever cut those fences carries the most responsibility for this. That one action set everything else in motion.,0.0,0.13043478260869565,0.0,0.13043478260869565,0.8811894059181213
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,control,5bd1f39314315c0001cf917a,No not in control.,0.0,0.07407407407407408,0.0,0.07407407407407408,0.8575040698051453
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,control,5cf5497696cde00015bc3ce7,"No, not in control",0.0,0.07407407407407408,0.0,0.07407407407407408,0.8448876142501831
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,control,5e35373e1ddb124e6c306747,"I felt completely out of control, especially knowing there's nothing we can do to speed up recovery. It's hard knowing that the only way to get back to where we were is to allow time and care to work their magic.",0.0,0.15151515151515152,0.03125,0.15151515151515152,0.8621975779533386
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,control,6151e479b4ee16668948c7f2,I do not feel like I am in control of situation if I could not prevent of what happened.,0.0,0.14285714285714288,0.0,0.09523809523809525,0.872161865234375
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,control,6769cb4f6aa7227a05a25d3f,I did not feel fully in control. The situation was caused by someone else and we had to react quickly but I felt some control in helping retrieve he ponies.,0.0,0.15094339622641512,0.0392156862745098,0.11320754716981132,0.8788480162620544
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,certainty,5bd1f39314315c0001cf917a,Luckily we found the ponys.,0.0,0.05555555555555555,0.0,0.05555555555555555,0.8608466982841492
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,certainty,5cf5497696cde00015bc3ce7,It was unexpected,0.0,0.0,0.0,0.0,0.8447012305259705
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,certainty,5e35373e1ddb124e6c306747,I would never have expected this would happen. I was surprised there wasn't more harm done but equally surprised that anyone would even think about doing this to innocent animals and affect the work of the charity.,0.0,0.23188405797101447,0.029850746268656716,0.17391304347826086,0.8534100651741028
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,certainty,6151e479b4ee16668948c7f2,Of course things did not go as expected. Apparently nobody expect the ponies run away and get hurt.   But I happy that the children did not get hurt,0.0,0.23728813559322032,0.0,0.10169491525423728,0.8610242605209351
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,certainty,6769cb4f6aa7227a05a25d3f,"It was not something I could have prevented. Someone else made that happen. But once it did, I was not just standing by either.",0.0,0.10909090909090909,0.0,0.10909090909090909,0.8503660559654236
6631dd70c1393b01137d8453_20260228_163013_69a31305,relevance,5ba0df3c9c31af0001ff7795,The event mattered to me because I was happy because of the promotion.,0.0,0.24390243902439027,0.0,0.14634146341463414,0.8776795864105225
6631dd70c1393b01137d8453_20260228_163013_69a31305,relevance,5e7e1679f8a96f4be83e51e4,"The event mattered to me because I felt happy to have received the promotion, but I also felt like I was going to miss the team I was part of. I was curious if they felt the same way about me.",0.0,0.14492753623188406,0.0,0.14492753623188406,0.8768895864486694
6631dd70c1393b01137d8453_20260228_163013_69a31305,relevance,613dd5fb512aabe8d5d32393,This event matters a lot to me because I'm all for career progression and getting a promotion is everything I've worked towards. Even if it's a little sad because I will miss all my former employees.,0.0,0.14925373134328357,0.0,0.08955223880597014,0.8778054118156433
6631dd70c1393b01137d8453_20260228_163013_69a31305,relevance,62d6e05aa6e29b6019d107f3,It mattered a lot to me. I had been there a long time and although I am happy to have the promotion I'm also sad to leave my colleagues.,0.0,0.20689655172413796,0.03571428571428571,0.17241379310344826,0.8868171572685242
6631dd70c1393b01137d8453_20260228_163013_69a31305,relevance,6658c1554c1d2a4e2d02e301,"Quite a lot, it will change my working life.",0.0,0.10810810810810811,0.0,0.10810810810810811,0.8583064079284668
6631dd70c1393b01137d8453_20260228_163013_69a31305,congruence,5ba0df3c9c31af0001ff7795,It helped me because I would be more successful.,0.0,0.058823529411764705,0.0,0.058823529411764705,0.8676022887229919
6631dd70c1393b01137d8453_20260228_163013_69a31305,congruence,5e7e1679f8a96f4be83e51e4,"It mostly helped me a lot, but I felt insecure about whether I would fit in with the new team.",0.0,0.22222222222222224,0.0,0.08888888888888889,0.8867069482803345
6631dd70c1393b01137d8453_20260228_163013_69a31305,congruence,613dd5fb512aabe8d5d32393,"This situation has helped me get to a place where I will receive more money from the promotion and more benefits, which will help me and my family more than ever as the price of everything is going up more than I could earn.",0.0,0.2318840579710145,0.029850746268656712,0.14492753623188406,0.8619150519371033
6631dd70c1393b01137d8453_20260228_163013_69a31305,congruence,62d6e05aa6e29b6019d107f3,Both. It has helped my career progress but also I will be losing some great friends.,0.0,0.09756097560975609,0.0,0.09756097560975609,0.880365788936615
6631dd70c1393b01137d8453_20260228_163013_69a31305,congruence,6658c1554c1d2a4e2d02e301,It helps me financially. Negative as will miss coworkers.,0.0,0.058823529411764705,0.0,0.058823529411764705,0.8626052737236023
6631dd70c1393b01137d8453_20260228_163013_69a31305,accountability,5ba0df3c9c31af0001ff7795,I was responsible.,0.0,0.12903225806451613,0.0,0.12903225806451613,0.8893072605133057
6631dd70c1393b01137d8453_20260228_163013_69a31305,accountability,5e7e1679f8a96f4be83e51e4,I was responsible. I had these feelings of insecurity.,0.0,0.10810810810810811,0.0,0.10810810810810811,0.8909968137741089
6631dd70c1393b01137d8453_20260228_163013_69a31305,accountability,613dd5fb512aabe8d5d32393,"I feel I am most responsible for what has happened as I put in a lot of extra hours and work in order for the company to notice me, and also the company is partly responsible for noticing me.",0.0,0.208955223880597,0.06153846153846154,0.14925373134328357,0.8905856013298035
6631dd70c1393b01137d8453_20260228_163013_69a31305,accountability,62d6e05aa6e29b6019d107f3,Myself for proving I am worthy of the promotion.,0.0,0.21621621621621623,0.0,0.10810810810810811,0.8791438341140747
6631dd70c1393b01137d8453_20260228_163013_69a31305,accountability,6658c1554c1d2a4e2d02e301,I'm responsible for my work effort but bosses responsible for offering opportunity.,0.0,0.24390243902439027,0.0,0.24390243902439027,0.872460126876831
6631dd70c1393b01137d8453_20260228_163013_69a31305,control,5ba0df3c9c31af0001ff7795,"Yes, I felt in control.",0.1472821272412462,0.3448275862068966,0.29629629629629634,0.3448275862068966,0.9337692260742188
6631dd70c1393b01137d8453_20260228_163013_69a31305,control,5e7e1679f8a96f4be83e51e4,"Yes, I was in control. I would have been better off talking to my team members and telling them how much I enjoyed working with them instead of looking for validation.",0.0,0.39999999999999997,0.07547169811320756,0.29090909090909095,0.8891777992248535
6631dd70c1393b01137d8453_20260228_163013_69a31305,control,613dd5fb512aabe8d5d32393,I felt in control of my actions and the effort I put into my work.,0.21451278268552823,0.4615384615384615,0.27027027027027023,0.4102564102564102,0.9102728366851807
6631dd70c1393b01137d8453_20260228_163013_69a31305,control,62d6e05aa6e29b6019d107f3,Yes as I could have turned it down had I wanted to.,0.0,0.2777777777777778,0.0588235294117647,0.2222222222222222,0.8613669276237488
6631dd70c1393b01137d8453_20260228_163013_69a31305,control,6658c1554c1d2a4e2d02e301,In control as I could choose to accept.,0.0,0.3125,0.13333333333333333,0.3125,0.8729404807090759
6631dd70c1393b01137d8453_20260228_163013_69a31305,certainty,5ba0df3c9c31af0001ff7795,It went as expected.,0.0,0.0,0.0,0.0,0.8485714197158813
6631dd70c1393b01137d8453_20260228_163013_69a31305,certainty,5e7e1679f8a96f4be83e51e4,I initially felt sad to leave my team but then I quickly forgot them.,0.0,0.08888888888888889,0.0,0.08888888888888889,0.8696790933609009
6631dd70c1393b01137d8453_20260228_163013_69a31305,certainty,613dd5fb512aabe8d5d32393,The promotion was unexpected despite working towards it as it was something I was definite about.,0.0,0.12765957446808507,0.0,0.0851063829787234,0.8514108657836914
6631dd70c1393b01137d8453_20260228_163013_69a31305,certainty,62d6e05aa6e29b6019d107f3,Yes I knew If I worked hard I could get a promotion I just didn't realise how much id miss my work friends.,0.0,0.10909090909090909,0.0,0.10909090909090909,0.8472293019294739
6631dd70c1393b01137d8453_20260228_163013_69a31305,certainty,6658c1554c1d2a4e2d02e301,Not unexpected.,0.0,0.06060606060606061,0.0,0.06060606060606061,0.8705026507377625
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,relevance,5e36be214de4516479b48f31,The event matters majorly to me because my friend is going to die.,0.0,0.1702127659574468,0.0,0.12765957446808512,0.8659787178039551
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,relevance,609140cea1442672dd2141d7,It matters to me as I don't like to see anyone ill or in pain.,0.0,0.15999999999999998,0.0,0.12,0.8777855038642883
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,relevance,65e11ac8cd47e9569ee092e8,"This matters to me because I have other people close to me whom also have COPD, and it is hard enough for them to manage day-to-day life activities without being injured.",0.0,0.17910447761194032,0.0,0.11940298507462688,0.8633107542991638
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,relevance,66a261c8cd2d7a18cbe95b9a,Very very sad I don’t like this situation at all and it matters a lot because it’s my dear friend.,0.0,0.14285714285714285,0.0,0.07142857142857142,0.8571438789367676
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,relevance,67895c8702d2c30bde3af96c,It’s a terrible situation for her with her injuries but I understand good and will try and cheer her up.,0.0,0.2545454545454545,0.0,0.18181818181818185,0.8700379729270935
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,congruence,5e36be214de4516479b48f31,It would hurt me as my friend is about to die.,0.0,0.18181818181818182,0.0,0.18181818181818182,0.8749313950538635
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,congruence,609140cea1442672dd2141d7,It hurt to see a loved one suffering.,0.0,0.0975609756097561,0.0,0.0975609756097561,0.8694180250167847
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,congruence,65e11ac8cd47e9569ee092e8,It has helped me to get a glimpse into my possible future with COPD.,0.0,0.1702127659574468,0.0,0.1276595744680851,0.8712684512138367
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,congruence,66a261c8cd2d7a18cbe95b9a,It’s hurt me that I live so far away from my friend so I can’t go and see her and but I do like the fact she likes the teddy bear I sent her.,0.0,0.34782608695652173,0.05970149253731344,0.2318840579710145,0.8876726627349854
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,congruence,67895c8702d2c30bde3af96c,It just made me feel sorry for her and I need to be a friend to help her get through this.,0.0,0.2962962962962963,0.038461538461538464,0.2222222222222222,0.8854847550392151
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,accountability,5e36be214de4516479b48f31,I blame Jesus; Jesus has his master plan.,0.0,0.05555555555555556,0.0,0.05555555555555556,0.8589094281196594
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,accountability,609140cea1442672dd2141d7,Nobody was responsible but I felt I wanted to make the situation better.,0.0,0.1951219512195122,0.05128205128205128,0.14634146341463414,0.8823040723800659
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,accountability,65e11ac8cd47e9569ee092e8,"This entire event, and me having to send that bear.",0.0,0.10526315789473682,0.0,0.10526315789473682,0.8589414358139038
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,accountability,66a261c8cd2d7a18cbe95b9a,No one’s responsible it’s just part of life.,0.0,0.21052631578947364,0.05555555555555555,0.21052631578947364,0.8821318745613098
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,accountability,67895c8702d2c30bde3af96c,It was just an accident and no one is responsible.,0.09251599780696446,0.3157894736842105,0.16666666666666666,0.21052631578947364,0.893505334854126
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,control,5e36be214de4516479b48f31,"No, I had no control at all. I feel powerless.",0.0,0.23529411764705882,0.0625,0.17647058823529413,0.9019162654876709
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,control,609140cea1442672dd2141d7,No really although I was able to try and offer comfort.,0.0,0.17142857142857143,0.0,0.17142857142857143,0.8624683022499084
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,control,65e11ac8cd47e9569ee092e8,"No, I know they will get better, however I just would rather be by the side of my friend.",0.0,0.13953488372093023,0.04878048780487805,0.13953488372093023,0.8726345896720886
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,control,66a261c8cd2d7a18cbe95b9a,I couldn’t do nothing in the situation having copd myself all I can do is offer emotional and any other kind of support I can.,0.0,0.12000000000000001,0.0,0.12000000000000001,0.8648976683616638
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,control,67895c8702d2c30bde3af96c,I felt out of control as I can’t fix her I can only support her.,0.0,0.3,0.052631578947368425,0.25,0.8941930532455444
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,certainty,5e36be214de4516479b48f31,Things did not go as expected. I thought they would have lived much longer.,0.0,0.04878048780487805,0.0,0.04878048780487805,0.8708656430244446
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,certainty,609140cea1442672dd2141d7,Seeing her in pain was unexpected.,0.0,0.06060606060606061,0.0,0.06060606060606061,0.8805156946182251
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,certainty,65e11ac8cd47e9569ee092e8,I wasn't expecting things to take a turn for the worse as it did.,0.0,0.14285714285714285,0.0,0.09523809523809523,0.8700287342071533
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,certainty,66a261c8cd2d7a18cbe95b9a,It kind of went expected no shocks or surprises really,0.0,0.10810810810810811,0.0,0.05405405405405406,0.832197368144989
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,certainty,67895c8702d2c30bde3af96c,The accident was very unexpected as it’s a terrible injury,0.0,0.05263157894736842,0.0,0.05263157894736842,0.8742769360542297
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,relevance,5a8f05faf49c9a0001f3e4c6,It mattered the most as I was with people that mattered to me and got to spend time with them.,0.0,0.25925925925925924,0.07692307692307693,0.22222222222222224,0.8722219467163086
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,relevance,5cf5497696cde00015bc3ce7,"Yes it mattered, it involves family and therefore is important.",0.0,0.0909090909090909,0.047619047619047616,0.0909090909090909,0.8560886383056641
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,relevance,5e32c95c87b8ef28e5aff6ea,"It mattered to me a little bit, but also a lot, because I know how short our time is and how precious our memories are.",0.0,0.2711864406779661,0.07017543859649122,0.20338983050847456,0.8851036429405212
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,relevance,6151e479b4ee16668948c7f2,This event mattered to me because I loved my grandkids and was happy to see them.,0.0,0.28,0.041666666666666664,0.2,0.9001404047012329
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,relevance,63b18d94775ad4aad221103c,"This event mattered deeply because family connection, seeing grandkids grow, and cherishing fleeting moments brought joy and meaningful reflection.",0.0,0.22641509433962262,0.0392156862745098,0.18867924528301885,0.8939536809921265
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,congruence,5a8f05faf49c9a0001f3e4c6,It helped me as I love seeing them but hurt at how quick they’re growing.,0.0,0.25531914893617014,0.04444444444444444,0.12765957446808507,0.8786307573318481
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,congruence,5cf5497696cde00015bc3ce7,"It helped me, it gave me perspective.",0.0,0.2105263157894737,0.05555555555555555,0.15789473684210525,0.8932560682296753
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,congruence,5e32c95c87b8ef28e5aff6ea,It helped me to feel grateful and positive.,0.0,0.2564102564102564,0.05405405405405406,0.15384615384615383,0.8955698609352112
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,congruence,6151e479b4ee16668948c7f2,"I appreciate the opportunity to see and spend time with my grandkids, and I miss them. I only wish I could see them more often and spend more time with them.",0.0,0.22580645161290322,0.03333333333333333,0.16129032258064516,0.8686376214027405
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,congruence,63b18d94775ad4aad221103c,"This situation helped me by strengthening family bonds and bringing joy, though it hurt slightly with bittersweet awareness of time passing quickly.",0.0,0.3773584905660377,0.0784313725490196,0.1509433962264151,0.9022078514099121
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,accountability,5a8f05faf49c9a0001f3e4c6,No one was responsible.,0.0,0.0,0.0,0.0,0.8534160256385803
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,accountability,5cf5497696cde00015bc3ce7,"I was, I made the visit.",0.0,0.08,0.0,0.08,0.8506900072097778
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,accountability,5e32c95c87b8ef28e5aff6ea,"I believe we were all responsible in the situation for being together, but maybe my positive mindset helped.",0.0,0.21621621621621623,0.0,0.10810810810810811,0.8625404834747314
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,accountability,6151e479b4ee16668948c7f2,I do not know exactly what are the circumstances that I do not see my grandkids often. Maybe they live far away from me?,0.0,0.186046511627907,0.04878048780487805,0.186046511627907,0.863997757434845
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,accountability,63b18d94775ad4aad221103c,"I felt my daughter and grandkids were most responsible, since their presence, growth, and love created the emotions and meaningful family connection I experienced.",0.0,0.186046511627907,0.04878048780487805,0.13953488372093023,0.8775360584259033
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,control,5a8f05faf49c9a0001f3e4c6,I was in control by being there but not in control of how I feel.,0.0,0.21739130434782605,0.045454545454545456,0.21739130434782605,0.8753589391708374
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,control,5cf5497696cde00015bc3ce7,"Yes, I was in control",0.0,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.890173077583313
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,control,5e32c95c87b8ef28e5aff6ea,"Yes, I felt like I was in control because it was my personal initiative. I took to feel grateful.",0.0,0.19999999999999998,0.04166666666666667,0.19999999999999998,0.8723520040512085
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,control,6151e479b4ee16668948c7f2,"I do not feel that I am much in control of the situation, otherwise I would certainly see my grandkids more often.",0.0,0.22641509433962262,0.0392156862745098,0.18867924528301885,0.8801130652427673
