sample_id,situation,dimension,prediction,first_person_reference,third_person_reference_count,bleu_first,bleu_third_mean,bleu_third_best,bleu_third_median,bleu_mean_uplift,bleu_best_uplift,rouge-1_first,rouge-1_third_mean,rouge-1_third_best,rouge-1_third_median,rouge-1_mean_uplift,rouge-1_best_uplift,rouge-2_first,rouge-2_third_mean,rouge-2_third_best,rouge-2_third_median,rouge-2_mean_uplift,rouge-2_best_uplift,rouge-l_first,rouge-l_third_mean,rouge-l_third_best,rouge-l_third_median,rouge-l_mean_uplift,rouge-l_best_uplift,bertscore_first,bertscore_third_mean,bertscore_third_best,bertscore_third_median,bertscore_mean_uplift,bertscore_best_uplift
648a30a2847ab1c5fa5785f8_20260309_203417_69af2ada,"I volunteer at a pony charity that helps young people with learning disabilities experience riding. Recently, someone cut the fences, and the ponies escaped. We managed to retrieve them, but they had puncture wounds and were clearly traumatized. Now, the ponies need time to rest and heal, which means the children are missing out on this valuable experience. We have to cover the vet bills and repair the fences, so we've all come together to help the ponies recover and fix the damage. It's really sad to see the ponies and the children affected like this, but I'm relieved it wasn't worse, like a car accident involving the loose ponies.",control,"No, I felt powerless. The chaos of the escape and the injuries left me helpless, fearing a worse tragedy like a car accident.",No not in control at all.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.11869276774937151,0.15151515151515152,0.14285714285714288,0.049727250507992204,0.08254963427377221,0.0,0.014093137254901961,0.0392156862745098,0.0,0.014093137254901961,0.0392156862745098,0.06896551724137931,0.10162178841424126,0.15151515151515152,0.09523809523809525,0.03265627117286195,0.08254963427377221,0.8454871773719788,0.8631198287010193,0.8788480162620544,0.8621975779533386,0.017632651329040572,0.033360838890075684
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",control,"Yes, I felt in control of my career path. The promotion was my choice, even as I prepared to leave the team I loved.",Some of the time yes because it was my job to inspire and motivate the team. However there were times things happened outside my control.,5,0.0,0.07235898198535488,0.21451278268552823,0.0,0.07235898198535488,0.21451278268552823,0.4081632653061225,0.35932876510462713,0.4615384615384615,0.3448275862068966,-0.04883450020149538,0.053375196232338995,0.0851063829787234,0.16683902548497445,0.29629629629629634,0.13333333333333333,0.08173264250625105,0.21118991331757292,0.2857142857142857,0.31614306191892394,0.4102564102564102,0.3125,0.03042877620463824,0.12454212454212449,0.8770198225975037,0.8935054540634155,0.9337692260742188,0.8891777992248535,0.016485631465911865,0.05674940347671509
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",accountability,"I feel no one is responsible; this is just cruel bad luck. My heart aches for her pain, but I focus on sending love and support from afar.",I feel bad because her foot went asleep while we were talking on the phone for about 2 hours. She got up and fell.,5,0.0,0.018503199561392892,0.09251599780696446,0.0,0.018503199561392892,0.09251599780696446,0.2692307692307692,0.17645129082869776,0.3157894736842105,0.1951219512195122,-0.09277947840207146,0.04655870445344129,0.039999999999999994,0.054700854700854694,0.16666666666666666,0.05128205128205128,0.0147008547008547,0.12666666666666665,0.23076923076923075,0.14564256168877476,0.21052631578947364,0.14634146341463414,-0.08512666908045599,-0.02024291497975711,0.8588676452636719,0.875158429145813,0.893505334854126,0.8821318745613098,0.016290783882141113,0.0346376895904541
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",relevance,"It mattered immensely. The crushing weight of debt felt like drowning, yet I held back tears to protect my anxious mother from my despair.","It's been a consistent issue, but the moment I'm thinking of was in the past week. It matters a lot to me, as it's the main issue that's been plaguing me.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,0.17932438230584885,0.2647058823529412,0.1643835616438356,0.009832856882120045,0.09521435692921237,0.0,0.006060606060606061,0.030303030303030304,0.0,0.006060606060606061,0.030303030303030304,0.13559322033898305,0.14079170896253895,0.1818181818181818,0.14285714285714288,0.0051984886235559025,0.046224961479198745,0.8599181175231934,0.8754412174224854,0.8766393065452576,0.8755398988723755,0.015523099899292014,0.01672118902206421
67a5c743b431ff0a1160ed28_20260227_152718_69a1b6be,"My mum is buying things for my sister, and not for me, because I earn more money. I just want to be treated fairly. I don't see why she should get money because she has two kids, and then still get to buy luxuries, whilst I have to save for my things. It leaves me feeling like I am expected to be more independent, and I don't matter because I don't have children. I just don't think I'm being treated fairly.",certainty,"No, it did not go as I expected. Seeing her buy luxuries for my sister while I save for basics, despite my higher earnings, was the shocking part. I felt invisible and unfairly burdened.",I've not confronted it; I don't even think they're aware I'm annoyed.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18176254589963278,0.3157894736842105,0.1818181818181818,-0.01823745410036723,0.1157894736842105,0.0,0.024301552106430153,0.07272727272727272,0.0,0.024301552106430153,0.07272727272727272,0.12,0.14122939484016592,0.2105263157894737,0.12987012987012986,0.02122939484016592,0.0905263157894737,0.8536714315414429,0.8688354611396789,0.8837929368019104,0.8664132356643677,0.01516402959823604,0.03012150526046753
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",congruence,"The promotion felt like a victory, yet leaving my team stings. Their validation meant everything, confirming my worth even as I prepare to move on.",It helped me financially as I will be making more money. My new store is closer to home so I will have less of a drive and it helped me achieve a goal. There’s much more pressure on performance and setting up a new store will be intense and require many hours at first.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13386286292530444,0.2318840579710145,0.09756097560975609,-0.01613713707469555,0.0818840579710145,0.02564102564102564,0.0059701492537313425,0.029850746268656712,0.0,-0.019670876387294298,0.004209720627631072,0.09999999999999999,0.08980489191081169,0.14492753623188406,0.08888888888888889,-0.010195108089188304,0.04492753623188407,0.8569611310958862,0.8718390703201294,0.8867069482803345,0.8676022887229919,0.014877939224243186,0.029745817184448242
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",control,"No, I felt powerless. Distance and her unstable oxygen levels made me helpless, fearing her pain while I could only send love from afar.",No. She is there and I am here. I couldn't control the situation. I know it isn't her time yet. It is a miracle from God that she is still here. It brings back the bad memories of when I had to help decide if the plug should get pulled on my BFF. That was agonizing.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.1932515145593121,0.3,0.17142857142857143,0.04691005114467797,0.15365853658536585,0.0,0.0327824133504493,0.0625,0.04878048780487805,0.0327824133504493,0.0625,0.0975609756097561,0.17148680867695915,0.25,0.17142857142857143,0.07392583306720305,0.1524390243902439,0.8659742474555969,0.8792219758033752,0.9019162654876709,0.8726345896720886,0.01324772834777832,0.035942018032073975
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",relevance,"It mattered immensely. Her pain and unstable oxygen levels terrify me, especially since I share her COPD. Distance makes my help feel limited, but sending the bear is my way of easing her suffering.","The event happened on February 18 at around 5:00. It mattered to me greatly because I was totally shocked and dismayed. It hurt me because I couldn't be there and I couldn't care for her. I think I was put on this earth to care for people and animals. I cared and helped take care of my BFF for years, my father, my mother, and a few others. I enjoy taking care of them.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.18018018018018017,0.18134396819439688,0.2545454545454545,0.1702127659574468,0.00116378801421671,0.07436527436527435,0.01834862385321101,0.0,0.0,0.0,-0.01834862385321101,-0.01834862385321101,0.16216216216216217,0.12406186255789306,0.18181818181818185,0.12,-0.03810029960426911,0.01965601965601968,0.8541544079780579,0.8668513655662536,0.8777855038642883,0.8659787178039551,0.012696957588195779,0.02363109588623047
655fb104e3d55d460e274ddf_20260228_215919_69a362e2,"One of my roommates ate my food, and this time it was my entire box of Quaker oatmeal. I wanted to take that particular food to work because it's easy to just heat up and go. I was upset and ended up being hangry since I didn't have money to buy food. I have a lot of roommates, and I was frustrated because they could have just asked for some instead of stealing.",relevance,"It mattered immensely. That oatmeal was my only affordable meal for work. Having it stolen left me hangry, broke, and furious at their lack of respect.",It happened on a Tuesday and it matters because I need to eat.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615388,0.21150586088591478,0.33962264150943394,0.24528301886792456,0.057659707039760894,0.18577648766328006,0.0,0.03465632406808877,0.07692307692307693,0.0392156862745098,0.03465632406808877,0.07692307692307693,0.10256410256410257,0.15969556001901014,0.2641509433962264,0.169811320754717,0.05713145745490757,0.16158684083212382,0.8693585991859436,0.8818534135818481,0.9015021324157715,0.8820722103118896,0.012494814395904497,0.03214353322982788
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",congruence,"It hurt deeply, leaving me anxious and helpless. The silence felt like a cruel delay, wasting precious time while my father's cancer worsened without answers.",It hurt that they hadn't even bothered to let him know that they wouldn't be keeping the appointment.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.21517340934941656,0.24000000000000002,0.2033898305084746,0.08473862674072091,0.10956521739130437,0.04545454545454545,0.025314645308924483,0.0625,0.028985507246376812,-0.020139900145620965,0.01704545454545455,0.13043478260869565,0.17990580371561374,0.23529411764705882,0.20000000000000004,0.04947102110691809,0.10485933503836317,0.8586246371269226,0.8706351041793823,0.8821138143539429,0.8681992292404175,0.012010467052459672,0.023489177227020264
5a764e848fe2dc000105739c_20260301_143615_69a44b6b,"I met up with some old friends from my past at a beerex and spent the evening chatting about the past and what we are doing today. We all got something positive from the evening and decided we would like to repeat it the following year. I felt rather good because not only did we all enjoy ourselves, I felt particularly good knowing I contributed in the past to their being friends today. I also had my brother there and my best friend who also knew these people, and they also enjoyed the evening.",accountability,"I felt my past actions were most responsible. Knowing I helped build these friendships brought me immense joy, especially seeing my brother and best friend share in this happiness.",It was all down to me who suggested the gathering.,5,0.0,0.02790423675795145,0.13952118378975725,0.0,0.02790423675795145,0.13952118378975725,0.05128205128205129,0.17861366643464954,0.34615384615384615,0.13793103448275862,0.12733161515259825,0.2948717948717949,0.0,0.032,0.16,0.0,0.032,0.16,0.05128205128205129,0.14731100534475441,0.2692307692307692,0.1276595744680851,0.09602895406270312,0.21794871794871792,0.8689002394676208,0.8806990027427674,0.9099410772323608,0.8754079937934875,0.011798763275146507,0.04104083776473999
5a764e848fe2dc000105739c_20260301_143615_69a44b6b,"I met up with some old friends from my past at a beerex and spent the evening chatting about the past and what we are doing today. We all got something positive from the evening and decided we would like to repeat it the following year. I felt rather good because not only did we all enjoy ourselves, I felt particularly good knowing I contributed in the past to their being friends today. I also had my brother there and my best friend who also knew these people, and they also enjoyed the evening.",control,"Yes, I felt in control. Seeing my past contributions foster our current friendships gave me a profound sense of purpose and agency over our shared future.",The fact that they all turned up was a tribute to me and although I had no control over their arrival I was always there to meet them.,5,0.0,0.02704657013300309,0.13523285066501545,0.0,0.02704657013300309,0.13523285066501545,0.22222222222222224,0.19421799178798058,0.25,0.2,-0.02800423043424166,0.027777777777777762,0.0,0.0799043062200957,0.2105263157894737,0.052631578947368425,0.0799043062200957,0.2105263157894737,0.11111111111111112,0.19421799178798058,0.25,0.2,0.08310688067686946,0.1388888888888889,0.8728947043418884,0.8843336343765259,0.8942481875419617,0.8815451860427856,0.011438930034637473,0.021353483200073242
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,"I visited my daughter's house and saw the grandkids. We hugged, and I noticed how quickly they are growing up. I wanted to spend time with my family and feel connected, and I also wanted to see the kids and catch up. I felt happy and a little sad at the same time, which I don't know why. I also felt content and a bit aware of how fast time is passing. I don't take these moments for granted. I want to be present when I'm with them.",accountability,"My grandchildren are the reason. Their presence fills my heart, making me cherish every fleeting moment we share together.",I don't think anyone was responsible. It was just life.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13366184789440605,0.21621621621621623,0.186046511627907,0.13366184789440605,0.21621621621621623,0.0,0.01951219512195122,0.04878048780487805,0.0,0.01951219512195122,0.04878048780487805,0.0,0.10273790069138908,0.186046511627907,0.10810810810810811,0.10273790069138908,0.186046511627907,0.8512208461761475,0.8616360664367676,0.8775360584259033,0.8625404834747314,0.01041522026062014,0.02631521224975586
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,"I visited my daughter's house and saw the grandkids. We hugged, and I noticed how quickly they are growing up. I wanted to spend time with my family and feel connected, and I also wanted to see the kids and catch up. I felt happy and a little sad at the same time, which I don't know why. I also felt content and a bit aware of how fast time is passing. I don't take these moments for granted. I want to be present when I'm with them.",relevance,"It mattered immensely. Seeing my grandkids grow so fast made me realize how precious these moments are. I felt deeply connected, happy yet sad about time passing. I cherish being present with them now.","The event mattered quite a bit to me because family time does not happen as often as I'd like, and I value staying connected.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.20338983050847456,0.22555397703718777,0.28,0.25925925925925924,0.022164146528713208,0.07661016949152546,0.0,0.05511998321595844,0.07692307692307693,0.047619047619047616,0.05511998321595844,0.07692307692307693,0.13559322033898305,0.18104007778456133,0.22222222222222224,0.2,0.045446857445578276,0.08662900188323919,0.8724084496498108,0.8815016627311707,0.9001404047012329,0.8851036429405212,0.009093213081359908,0.02773195505142212
5a764e848fe2dc000105739c_20260301_143615_69a44b6b,"I met up with some old friends from my past at a beerex and spent the evening chatting about the past and what we are doing today. We all got something positive from the evening and decided we would like to repeat it the following year. I felt rather good because not only did we all enjoy ourselves, I felt particularly good knowing I contributed in the past to their being friends today. I also had my brother there and my best friend who also knew these people, and they also enjoyed the evening.",relevance,"It mattered immensely. Knowing I helped build their friendship today, while sharing joy with my brother and best friend, made the evening profoundly meaningful.",It mattered as I hardly ever see these people and it is always good to catch up.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19512195121951217,0.1845019789292235,0.21428571428571427,0.19607843137254902,-0.010619972290288687,0.0191637630662021,0.05128205128205128,0.008163265306122448,0.04081632653061224,0.0,-0.04311878597592883,-0.010465724751439039,0.19512195121951217,0.13859233301957757,0.19607843137254902,0.14035087719298245,-0.0565296181999346,0.0009564801530368428,0.8725978136062622,0.8813303709030151,0.8893773555755615,0.8858026266098022,0.00873255729675293,0.016779541969299316
